original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,Class
0.844754153,0.574480345,40.60414541,70.67978177,69.02129213,63.03351859,74.58251223,75.54171767,1437.658078,59.70703915,0.055379224,11123.48823,7.737227931,3037.224309,44.96698729,324.8716671,92056064.74,3.39512418,86.07469554,8.617724002,817.5103496,86.87829551,132.4856743,83.81138388,22.25950434,795.2508453,43.12520356,182.7622921,2.301284335,101449534.7,0.14460125,15849.60152,106.3455408,39722.63009,712.8103089,118.5793967,40.78616155,0.442977043,4.280172861,3.20263084,17.58306079,0.414502152,0.350516839,0.967828869,0.897714622,-0.436881449,0.984565968,0.240299271,9.299772561,0.021246281,6.367875741,0.845679451,0.06752626,18.59954512,4.681434007,39.84138957,5.320470889,782.4985486,0.283925453,1.618429035,398.521045,25.44394431,59.24492017,6.279390421,524.5758345,0.531331556,0.088859287,0.471424088,23.17492072,0.042784451,382.0128738,0.145182691,24.89566809,58.16744509,1.252847467,76.95028707,0.110937499,0.089076175,3.576493294,2496.315824,0.941819559,0.955425924,0.135045891,0.974561752,56.09181291,0.086900483,212.4194858,0.143720897,20.1954663,49.98579161,11.46278755,1048.858593,0.93377329,0.090496317,719.9783491,0.487130141,0.725649517,33.93320909,0.066308391,4.90082012,0.53628447,7.98574858,1.097820934,0.004308948,595.7619505,0.045325608,6.142165296,1
0.821785739,0.590635341,42.98096045,72.77072241,68.70001023,62.75650489,75.56622199,75.62574896,895.2758789,59.80194191,0.080236833,5598.627838,6.253522484,2968.945313,43.95569006,262.3312287,30021761.29,3.44716187,90.38151706,11.25088749,906.1393019,71.83519479,128.2124975,96.38074727,20.11865371,886.0206482,42.4759829,163.2859768,2.337075428,79158940.91,0.124218772,10223.86569,78.25933559,39274.19968,1073.961014,96.48243838,10.68944861,0.814225222,1.901785996,2.424300529,6.824355752,0.529186027,0.478980091,0.992941444,0.954768773,-0.472336703,0.984818387,0.416852721,7.524910231,0.028336901,5.758678773,0.962993404,0.077499068,15.04982046,4.455886717,26.79297175,5.031558794,418.2753108,0.371470081,1.01962968,139.8703375,16.25208143,47.89520426,4.136767318,183.5310835,0.381642184,0.085885366,0.608682946,32.51509502,0.050761621,135.2033562,0.123710166,16.33692243,48.11801579,1.107616719,52.23998134,0.096103701,0.085655332,3.617365211,1038.502975,0.949517824,0.970556087,0.044249457,0.97991431,47.26114649,0.083845544,88.43342037,0.115448329,17.92246351,52.29634465,3.644908616,159.9843342,0.341972213,0.082780733,462.9660574,0.604394331,0.80519671,44.4321834,0.066629421,4.669647793,0.680284192,1.484085378,0.597054291,0.010407519,433.6476289,0.045041083,9.41083844,1
0.880786015,0.598101673,42.18784592,70.53624464,69.8392096,61.89338583,74.57572135,75.53501318,1121.035406,62.12733785,0.054294012,9611.955305,8.574176384,2639.510933,13.81359672,80.67079696,5416508.636,1.914858346,22.7093978,6.000552767,155.1235993,22.21590956,38.72108351,27.89032826,6.913642909,148.2099563,11.38476652,49.84613314,1.916723467,6558226.497,0.328696659,985.3146803,10.01406932,214.8347342,19.27326775,9.707810033,2.183553082,0.621905075,0.898208927,1.717408569,1.241296746,0.703978863,0.67198518,0.962613914,0.903328543,-0.306153833,0.836962631,0.299006994,2.844717619,0.09645723,3.860356483,0.733702138,0.188035449,5.689435238,3.15155038,2.972840779,4.028811619,555.5477064,0.254838397,2.733321269,716.5587156,1.724045745,5.862844037,9.047706422,114.4389908,3.311635888,0.525153399,0.384061232,1.541010686,0.221583174,689.5544413,0.336694603,1.594067169,5.565012897,1.354837935,9.246796068,0.68104344,0.532373037,2.130905294,1911.464046,0.923891359,0.941813691,0.19945315,0.966955901,5.268308549,0.517326325,372.6829016,0.386199898,0.863003034,3.911917098,17.15233161,261.2880829,5.694982353,0.580429458,389.4911917,0.403617815,0.66012847,2.391101364,0.391150194,3.560264665,0.44266055,12.04894628,14.70902901,0.005745398,7.568274574,0.025050338,0.201789248,1
0.857848045,0.600931776,43.55006898,72.47090385,69.27430414,63.55349437,74.48095644,75.57906229,841.646862,62.16902316,0.043465126,9918.129873,11.78419397,2726.687622,11.87822925,67.87763688,4106367.927,1.681416973,19.59307766,8.699030452,213.6301555,19.33664327,32.14240201,21.9041838,5.555390485,208.074765,9.634315245,42.70165786,2.299692154,4971928.33,0.420687039,790.2975771,9.463811337,192.8593392,14.01599358,9.005521685,0.926027856,0.807798689,0.636719898,1.362074493,0.468494099,0.726229846,0.710417893,0.989028234,0.938889691,-0.38002004,0.903963931,0.416765846,2.719418522,0.110239281,3.893689847,0.848102687,0.248608391,5.438837045,3.105304266,2.482887385,3.913954252,528.6554174,0.234749297,2.340172067,947.3872114,1.411725595,4.420071048,9.495559503,75.25044405,4.970732169,0.666466136,0.330331088,1.109307336,0.231609155,902.6150838,0.429254898,1.339957314,4.249434926,1.378922537,6.74598292,0.887990757,0.673188145,1.933044458,1944.073125,0.914254472,0.935578631,0.200963711,0.96245882,4.01202345,0.650748769,401.0259434,0.472907952,0.914760591,3.323113208,22.76886792,164.9410377,12.06633931,0.704292005,305.4363208,0.360184341,0.6228471,1.965675241,0.438945562,3.601227744,0.376554174,15.71633588,7.692850644,0.007600461,10.79848304,0.0085376,0.688074745,1
0.905979386,0.583796986,39.13535056,67.03589003,65.49335009,60.29925373,73.65791391,74.27674708,645.8862305,60.7331345,0.115877418,3118.334259,4.827993092,1687.5,29.85469925,247.2412991,12070695.38,3.249449308,107.9226176,3.314774176,404.2577054,71.34651678,106.064307,68.84506155,6.217533421,398.040172,50.53781566,137.3333955,1.180583799,31827028.82,0.153310547,7610.824295,59.3235398,5103.288628,12.36424984,56.58072963,4.428869259,0.851610031,1.410206321,2.121541288,2.17225948,0.57867393,0.532950153,0.98575039,0.929362619,-0.515724448,0.98663928,0.39978873,6.775298367,0.04152555,5.280505487,0.979393659,0.131802656,13.55059673,4.09818528,15.25239972,5.256291158,160.0875,0.250136719,1.887021484,98.11875,12.23569336,34.65,7.278125,294.440625,1.057745884,0.16521023,0.452548693,14.60252742,0.079296462,93.15998225,0.153558226,12.16976397,34.35364738,1.221542043,42.37964853,0.199208359,0.16628409,3.477657291,560.1005529,0.919391221,0.949158654,0.10266411,0.96679652,32.94945667,0.161392794,50.11976048,0.150059163,11.93055506,32.99700599,7.904191617,283.5748503,1.23569757,0.171928133,161.7305389,0.48422317,0.72262101,23.22954333,0.127605032,4.731177597,0.521875,4.232493098,0.700351977,0.025623212,82.93211924,0.05884468,4.421093717,1
0.786541877,0.605022457,45.65786668,75.46474706,68.50322187,61.875,73.89022686,74.90713,959.2163086,59.35618378,0.073747142,6377.982182,6.649159449,3261.621094,27.47189494,146.9738852,9277540.598,2.605874407,44.66178454,5.900709844,291.8180583,35.83759386,71.2143937,55.82224104,12.08754128,279.730517,21.35112972,86.60272986,1.721999879,24462265.25,0.223450482,2428.542949,22.21564885,1222.846427,82.56786158,21.42726682,2.138264599,0.815093541,0.875913108,1.73298073,1.260954814,0.697308972,0.670152643,0.986472113,0.938689178,-0.418802459,0.945115398,0.355559293,4.155356446,0.089921646,4.481464517,0.906681049,0.211725928,8.310712891,3.582716983,5.891382856,4.921207036,281.3265966,0.227426513,3.22272115,276.4082458,3.990385376,15.08892482,10.4130962,180.1285368,1.883733348,0.204847251,0.369232294,5.901368423,0.081379279,257.2610425,0.222161991,3.998730134,15.08074819,1.349860539,19.83306896,0.270292848,0.206240731,2.912824079,1051.298753,0.90406021,0.935327405,0.185817891,0.959697947,14.42088537,0.198537488,104.4392523,0.195213556,4.541406236,16.35700935,16.13271028,197.2728972,3.164239164,0.218633604,213.3813084,0.398843567,0.655301429,10.77533719,0.149134775,4.624926055,0.432497979,10.78667482,2.566364478,0.010432553,32.38669105,0.028382048,1.072388569,1
0.625787319,0.417083206,35.05451607,84.04681744,68.55836929,62.52611954,71.77234517,73.7065815,1518.969727,52.59543255,0.08933349,7153.236267,4.709268488,3823.242188,28.23945404,136.3246306,9624439.511,2.366556527,35.87879466,6.058950894,267.4896012,34.48060578,65.55883284,48.51447503,15.20425022,252.285351,18.5317576,81.47112673,1.898491862,25376940.12,0.28583591,2339.583927,19.31046303,1369.226314,112.8014306,21.09329007,2.155806157,0.813281943,0.7548587,1.500711985,1.479084876,0.735214525,0.720131962,0.985469481,0.944056381,-0.434583669,0.937136347,0.377669815,3.803156173,0.159523467,3.921378287,0.918611545,0.311762112,7.606312346,3.15176173,5.812274056,5.041178368,224.7627586,0.155008799,4.994104162,414.462069,3.786712961,13.65931034,17.43310345,258.1517241,3.253162134,0.209882139,0.272759638,4.129666276,0.059011025,365.5219661,0.277560924,3.766136402,13.6896753,1.675661156,21.27951119,0.340250932,0.211753032,2.801029411,1151.368751,0.869728906,0.902811671,0.393405006,0.943022431,12.80148976,0.200640525,90.3030303,0.195461105,4.103821143,15.47619048,56.7965368,535.1341991,10.66781857,0.221660166,165.4632035,0.358145462,0.61986026,9.897624372,0.132462131,4.76271921,0.31862069,46.94617792,3.857251871,0.008174915,24.68575407,0.028876755,0.794198747,1
0.854937488,0.607651388,43.0052409,70.77288357,68.23171115,62.52611954,73.64001332,74.68268813,854.4067383,60.5063913,0.087268458,4989.648287,5.839898099,2771.191406,27.76770526,183.9293871,11165656.35,2.882116524,71.17975624,3.685174943,298.9781004,48.09525841,83.32612536,61.46797918,14.09913735,284.878963,31.98903416,103.072016,1.268109903,29440695.46,0.182718466,3680.597318,46.82613994,1881.514447,-26.94952397,33.99944555,4.584996065,0.765214897,1.288377072,1.982617575,2.785503063,0.610652422,0.575942823,0.974325219,0.914883663,-0.413219914,0.962676254,0.432891274,6.26786594,0.040677771,5.089191722,0.862566474,0.093534162,12.53573188,3.935200838,9.646110405,4.409093944,409.414843,0.3895479,2.94467233,192.0371075,5.977485083,20.77545195,6.526165557,376.8572788,0.504878656,0.182795883,0.619828063,10.52707029,0.129004202,189.4749724,0.186760961,5.64889651,19.86235462,1.127179478,25.9457551,0.197828596,0.185901086,3.028238476,957.6370098,0.942534858,0.965673717,0.052197741,0.976922991,18.86164342,0.183542385,146.1156463,0.198796798,4.639111481,16.90340136,4.123809524,194.2408163,0.43747064,0.204093513,442.2544218,0.601706696,0.804051177,13.44870538,0.171336208,3.825612032,0.699333968,2.079104077,3.015310675,0.010595005,40.80332987,0.057043566,0.903983765,1
0.785991824,0.565102922,42.67069301,75.50959543,68.953364,61.94768458,73.68773855,74.31271026,1159.16748,59.34992462,0.092436331,5773.053077,4.980344233,3237.890625,29.44111744,184.61694,11915938.51,2.726696803,52.50844941,4.360237634,304.664302,44.69213929,79.45464667,57.44082118,12.21326135,292.4510407,27.05333883,98.50651242,1.489672761,31418978.49,0.213438604,3390.492111,34.65781585,1833.105262,49.89898574,31.70021806,2.595897389,0.856406496,1.031328626,1.822602063,1.383637135,0.646268759,0.615368726,0.985935628,0.93283105,-0.431972668,0.959486093,0.419875062,5.169224437,0.071291315,4.661454179,0.950952349,0.161107963,10.33844887,3.629928211,8.574028863,5.026468597,273.3241042,0.222576632,3.544172882,262.1026059,5.55247801,19.00488599,10.91530945,239.514658,1.615954386,0.185705998,0.381373373,8.005783503,0.071660904,242.0101811,0.210606839,5.533436789,18.96189382,1.360164907,25.19017645,0.243139863,0.187533277,3.030113858,1051.673055,0.909308884,0.934039088,0.186946966,0.960633945,18.11380481,0.180786747,94.87226277,0.173124567,5.960839682,20.9270073,17.81751825,286.0437956,2.637753023,0.188008438,229.2956204,0.418422665,0.671400502,14.94396411,0.123868282,4.717750154,0.446254072,12.79599339,2.248756768,0.01063736,39.95450402,0.035514795,1.301003267,1
0.902157503,0.593529702,41.98499843,70.73782206,68.48100922,62.88010772,75.44669492,75.54742677,625.7719457,63.81665692,0.033992721,10408.19896,16.63257523,2790.943911,605.8550579,3803.319623,46047605052,6.975406565,960.7890458,7.066873148,8244.481435,992.0716981,1729.236326,1260.59452,290.2247087,7954.256726,484.2487955,2261.443702,2.119931593,14273243329,0.011305529,2123869.345,19915.20198,1663338517,2551278.861,29952.33565,659.7858124,0.957930056,15.3624995,5.161736452,404.8046356,0.228238569,0.165040712,0.993911209,0.957180924,-0.593694781,0.99991454,0.136852253,110.7382389,0.001205496,10.50135868,0.99785463,0.010733765,221.4764778,8.147793134,7653.030366,8.138278763,4806.175255,0.533782236,1.026744123,101.79498,3398.745014,6840.631386,3.290759662,17018.10295,0.01167598,0.002043483,0.758962863,5435.157874,0.001385136,99.31115645,0.011245033,3404.287772,6878.751472,1.088136684,7224.577088,0.002325879,0.00201443,7.069867825,8593.985772,0.972410811,0.980589823,0.045440118,0.9887907,6808.346988,0.001978043,78.10942039,0.01080501,3463.551271,7182.593858,2.821967077,13654.93913,0.009776732,0.001846424,5604.257435,0.775246567,0.899830416,6499.484591,0.001622394,7.693076792,0.802865393,1.27060017,0.038534389,0.00167474,421732.4032,0.583975582,175.6722275,1
0.800120284,0.579474195,42.82673385,73.9061967,68.70001023,60.84830363,73.89022995,75.43794327,671.7041443,59.13384706,0.072008789,5150.910076,7.668420867,2776.46502,32.19654508,216.1933535,16813712.66,3.070147237,72.78888336,5.064414376,385.177097,58.68862183,98.76318565,71.06670715,16.58443657,368.5926604,33.83664669,126.3623299,1.660476829,44333034.25,0.164934628,6213.271586,74.53155018,8227.628479,107.3407714,72.79784164,7.412328292,0.817710425,1.564126189,2.179858855,4.65264999,0.585913323,0.548529312,0.976720679,0.922363389,-0.458384307,0.979260184,0.428879021,7.593937346,0.03407036,5.447950326,0.910470771,0.091169885,15.18787469,4.281108551,20.05254248,4.740792048,342.3941121,0.3251606,1.521840101,173.6761633,9.941234243,29.8974359,5.434947768,349.2231719,0.52137575,0.137778182,0.529601079,13.04463787,0.077838321,168.5450484,0.16634862,9.497148164,28.94364813,1.175459305,37.12458782,0.155822351,0.139071795,3.243089215,953.7401854,0.938972719,0.962378552,0.089411143,0.975131263,27.6176623,0.136270405,107.92,0.166030769,7.104494675,24.34615385,5.426153846,293.6092308,0.519067271,0.148063099,332.2707692,0.511185799,0.742271176,18.07082506,0.11028865,4.312463203,0.617283951,2.801753846,1.534179109,0.011569694,82.23921846,0.05551116,2.152172117,1
0.861533094,0.587694744,42.79969647,72.82640681,69.02674414,61.18823416,75.1463416,75.20620092,509.2163086,62.74235956,0.054038224,5706.694128,11.20681728,3040.136719,27.8030279,176.9111365,11816503.82,2.885733638,65.60572342,4.904383069,449.2048746,46.55469026,82.05229491,58.15001719,12.95860533,436.2462693,30.80342902,101.234804,1.419474851,31156797.17,0.18000856,3515.90643,28.98776684,1214.695839,45.11928619,24.39636699,4.131982665,0.717855734,1.164993137,2.005111295,2.654637761,0.658637063,0.625271201,0.988671814,0.945146119,-0.385762671,0.949189075,0.348277357,4.881058558,0.052291607,5.016189535,0.878781042,0.13801229,9.762117116,3.868725552,7.132087413,5.047459583,295.6435386,0.256412436,3.42044322,207.5498699,5.689058822,19.98178664,9.568950564,271.7406765,1.258153191,0.190878699,0.425282359,9.339410524,0.081330103,196.8874841,0.181053376,5.677006708,19.82534002,1.263069231,25.28463962,0.234223607,0.19286307,3.160451177,994.5878113,0.911485451,0.943091601,0.12696208,0.963328288,18.97196288,0.186872043,96.87241379,0.167021403,6.41294887,21.89310345,10.05344828,207.8465517,1.765151387,0.188786169,252.3413793,0.435071344,0.68395011,15.86490857,0.127652144,4.657915938,0.503035559,6.101578478,2.028900156,0.010473042,63.9036086,0.039880713,1.627643043,1
0.920027264,0.636038957,42.97635093,67.56874007,68.09735678,61.55056675,71.87024323,74.61133333,529.6508452,62.16508306,0.065463523,4835.906128,9.13036611,2623.534989,24.3836629,177.4517227,11458654.08,2.872571027,66.51724074,11.74618434,583.1919042,51.38707993,78.95573575,50.56870684,7.304495591,575.8874086,30.49480609,107.3137235,2.5048136,30213246.15,0.205674604,5282.227051,45.72003193,13746.36082,492.3334372,61.50212503,10.42221435,0.729533938,1.770835606,2.258709303,6.830438496,0.589638867,0.551570822,0.984584723,0.939462881,-0.519909181,0.984875451,0.385105189,5.712480456,0.051458346,5.065438372,0.944181335,0.159360533,11.42496091,4.106664461,17.98108484,4.521661277,346.2040201,0.347943739,1.043515063,204.6462312,8.535123861,21.90351759,4.415075377,101.0693467,0.914565694,0.234680752,0.569760731,13.96076907,0.133629027,196.7806774,0.204298014,8.569578226,21.9418,1.125141319,24.30913341,0.261826398,0.235373508,3.048355471,913.3364996,0.94725214,0.967839196,0.054637951,0.978767849,21.46426154,0.230789677,115.6180124,0.179531075,9.49658578,23.75776398,4.057453416,81.95652174,0.864854887,0.238245602,359.5776398,0.558350372,0.775427342,19.79895402,0.180549984,4.221928536,0.647236181,1.670332452,0.883997826,0.014489809,147.9818266,0.027742456,6.749121121,1
0.919642424,0.636199898,41.62236364,65.42340508,64.94134974,62.52611954,72.3759715,73.53753825,881.652832,60.16613886,0.093781581,4741.309587,5.377751214,2639.355469,27.27270042,195.5717168,11466762.8,2.940122672,71.98645803,3.767042312,319.5535671,50.04796382,86.25628318,62.18532832,14.34067621,305.2128909,33.07330433,107.0294702,1.283993462,30234628.49,0.174423978,4015.161109,40.36949337,2220.129677,52.9909689,35.66350584,2.519313507,0.866729946,1.026933382,1.822494066,1.330213544,0.645112608,0.615184725,0.986192539,0.932931878,-0.443197978,0.967307871,0.42956694,5.620922444,0.052367633,4.928624988,0.919991391,0.124932144,11.24184489,3.878261904,9.545704836,5.113002122,247.1938062,0.246946859,3.049941068,174.5984016,6.429807954,22.0959041,9.123876124,325.3946054,1.285399734,0.177205461,0.433510164,9.827031773,0.076732632,164.9107723,0.174467401,6.265431705,21.71162318,1.263618678,28.53817938,0.22105952,0.178303341,3.197074597,868.8339163,0.915599138,0.943671713,0.126055633,0.964607415,20.66964267,0.172653404,77.53093812,0.154752372,6.154397791,22.44311377,10.50898204,306.758483,1.598467792,0.176034782,231.3033932,0.46168342,0.706246866,16.69159122,0.123449343,4.661557575,0.5004995,6.516962084,1.90672824,0.013667163,42.45029054,0.045176843,1.406822206,1
0.77840197,0.522499708,41.15363003,78.76297228,68.70001023,61.84658438,75.4206951,75.48033684,605.8959961,61.30925277,0.058532315,5915.895301,9.763879179,3077.050781,29.08520238,148.9188645,9829788.425,2.600346456,45.73562192,6.060336628,286.6992644,39.63738308,72.90886955,54.49194759,14.99332888,271.7059355,21.12398992,91.77759165,1.890203645,25918387.45,0.231455721,3107.423069,33.99474267,3436.074978,192.8999435,40.21554306,1.428068373,0.932701812,0.754029545,1.500113464,0.795346187,0.699513833,0.681161374,0.990777746,0.945276321,-0.525126561,0.974783438,0.438618749,4.892606899,0.092790024,4.301750224,0.976624076,0.202148835,9.785213797,3.534800641,10.41090286,4.773861267,283.2227935,0.242693054,2.473117853,270.108826,4.998827364,16.74721508,8.910882605,221.722365,1.508273663,0.199258042,0.380844142,5.684251563,0.078862283,254.0486389,0.231287081,4.809617067,16.37325066,1.351246121,22.63462483,0.264878148,0.200885319,2.86149891,1011.23029,0.917065826,0.940874036,0.202909034,0.965341251,15.51161818,0.19501777,111.925144,0.214827532,3.899337241,15.00191939,18.30518234,292.7293666,3.685231217,0.206794405,208.193858,0.399604334,0.654880224,9.94550886,0.134845902,4.423486015,0.446443873,13.28792629,2.39503803,0.011538728,29.5759652,0.032091669,1.279199696,1
0.864090337,0.60003616,40.58719268,67.64124459,67.14516108,60.07495318,73.89022686,74.50170405,1266.174316,58.44814586,0.110874874,5104.814737,4.031684004,2821.289063,38.34374197,347.4398626,105247837,3.771509771,157.073419,15.74616301,1695.784024,149.213271,180.7117621,88.39857629,20.65057376,1675.13345,68.00830006,313.6279077,3.423031721,277508945.2,0.126117565,65705.72353,345.1908333,2659074.676,32167.16404,721.0803827,33.45652897,0.914516932,3.042527359,2.658843166,21.37186961,0.529497875,0.477975462,0.993429452,0.960995983,-0.653246836,0.997174395,0.278531545,12.8673326,0.071553659,5.623121316,0.998084136,0.170659265,25.73466519,4.579724386,188.6342279,5.869209704,227.9214953,0.213010743,4.092622937,134.9457944,105.3654258,164.9869159,11.88037383,594.1757009,2.138412102,0.103351421,0.405783507,108.2599734,0.029868317,119.0357183,0.118459919,110.3301591,174.0968734,1.498239615,198.4989521,0.177843232,0.098440098,4.077132054,920.6794033,0.915088347,0.931128684,0.303211012,0.962751563,171.1098987,0.093104963,42.124,0.084248,160.548396,258.598,24.248,870.248,4.71841425,0.075050844,236.056,0.472112,0.714353586,212.9480334,0.049650771,5.612551415,0.46728972,19.6684,0.149591839,0.017539446,1818.693028,0.074645351,114.1438145,1
0.835554902,0.624223046,44.60007252,71.44893611,65.625,59.10385457,73.35300991,74.5394453,869.4580078,59.69950882,0.083216284,5293.889592,6.088723716,2958.398438,50.30205236,367.0865389,17233950.22,3.8668892,159.1269732,4.276347215,669.3661231,103.5746453,170.8088884,116.4494306,27.94343883,641.4226843,71.11190836,214.6627141,1.332842399,136323239.1,0.095598959,16904.40445,72.97762644,37133.43324,927.8926955,106.614933,39.48098547,0.348361733,3.937850525,1.863670907,17.20029281,0.426970018,0.38046919,0.953793306,0.887949302,-0.721229078,0.976780151,0.419483246,7.119997614,0.108959413,3.707586367,0.958880933,0.151355542,14.23999523,2.733212052,36.52397962,5.088709925,153.8770053,0.411435843,0.478623924,35.7540107,27.28843404,67.47860963,3.069518717,169.6016043,0.593369583,0.168175228,0.61631016,45.77733214,0.098542563,34.63233087,0.094696227,27.40100491,67.92509687,1.129984554,72.91875138,0.199693072,0.167368322,3.962485708,354.5565785,0.967989738,0.976552859,0.071132212,0.986594421,67.07586115,0.165292513,21.39230769,0.082278107,28.87957101,74.23461538,3.107692308,156.6730769,0.684784394,0.155798733,150.3307692,0.578195266,0.788026677,60.26442065,0.124256152,4.980349228,0.695187166,1.03852071,0.276589666,0.045771565,244.5585887,0.094889982,15.91922298,1
0.904416652,0.480600044,31.71233926,65.98488634,64.8695807,58.43385684,73.68773855,73.75307197,1131.591797,59.67782999,0.122830882,4275.331027,3.77815661,2452.148438,31.08431711,253.3791724,17908184.12,3.040644662,97.82922258,4.895693096,510.2412162,70.88131508,102.9266443,65.82542459,18.24111886,492.0000973,43.31224217,138.7663935,1.625476109,47218844.84,0.195629553,8662.217845,50.66723994,10651.69043,449.3168463,59.80172352,17.40516001,0.56250704,2.335243833,2.45124008,10.27863849,0.589585092,0.551595601,0.967546399,0.916205153,-0.448637689,0.966008462,0.304095453,6.213562269,0.123145542,4.996008376,0.877021526,0.225327524,12.42712454,3.85190348,19.30172088,5.335902846,165.2752688,0.177715343,6.194519598,181.9354839,13.68632327,35.5344086,17.44946237,284.7580645,3.639799594,0.136701244,0.35331307,17.55574019,0.033940489,154.4927452,0.179633582,13.96130847,37.45683701,1.726807918,46.60724149,0.288130121,0.129720242,3.42948386,769.6291166,0.899920882,0.90942928,0.461295562,0.955881374,36.18734471,0.122460074,42.85185185,0.113364687,15.72985779,49.08201058,67.46031746,543.5740741,15.84377643,0.09815861,170.5608466,0.451219171,0.698425142,37.20640327,0.062925029,5.12131903,0.406451613,61.40715545,1.316304609,0.009422071,172.13194,0.057994562,4.484352205,1
0.87239964,0.641704126,43.18341161,67.29489474,67.50937435,60.07495318,74.11588266,74.35834898,784.4238281,58.70804198,0.077090579,5335.600872,6.80193625,2895.117188,31.96329721,225.5310771,16935126.99,3.105639186,73.74725988,4.186610617,395.6613343,57.66200302,98.97219665,71.64228944,15.29622465,380.3651096,36.26707416,124.1918392,1.419050262,44653166.87,0.158504783,5628.117216,61.58516454,5095.052866,32.59311319,57.06517207,4.753227767,0.845426833,1.340658624,2.089626281,2.808515695,0.596464413,0.557352949,0.98408866,0.93006362,-0.465160201,0.979247274,0.424496169,6.950160149,0.037860276,5.314307666,0.918384725,0.09696484,13.9003203,4.183452342,15.45459996,4.879489566,351.291439,0.319937558,2.434915611,174.0382514,9.091021596,28.90892532,6.626593807,425.5154827,0.611509884,0.145345975,0.536475033,12.73106289,0.082035591,169.2708658,0.1607029,8.715517763,27.95859255,1.175712422,36.55294141,0.165578952,0.146799162,3.281572327,989.6861107,0.937141666,0.959716968,0.08369589,0.974372197,26.67218476,0.143758691,111.760355,0.165325969,6.919348062,24.02662722,5.639053254,313.8402367,0.57705561,0.152958421,360.5621302,0.533375932,0.758533249,17.52172832,0.116630865,4.334901641,0.615664845,3.000831554,1.497828744,0.011407026,82.42262735,0.049711835,2.075441519,1
